# Atmosphere temperatures 
# Density in cm-3
# Altitude in km
# Electron (TEC 2.966516753e+11 cm-2)
1.028124800e+03	7.624622133e+03
1.026419200e+03	7.636487319e+03
1.024720000e+03	7.645314584e+03
1.023027200e+03	7.638911544e+03
1.021340800e+03	7.632538043e+03
1.019660800e+03	7.625771682e+03
1.017987200e+03	7.617375695e+03
1.016320000e+03	7.609021005e+03
1.014659200e+03	7.600707498e+03
1.013004800e+03	7.592435058e+03
1.011356800e+03	7.584203572e+03
1.009715200e+03	7.576012924e+03
1.008080000e+03	7.567863003e+03
1.006451200e+03	7.559753696e+03
1.004828800e+03	7.551499973e+03
1.003212800e+03	7.541728347e+03
1.001603200e+03	7.532007989e+03
1.000000000e+03	7.522338735e+03
9.984032000e+02	7.495804594e+03
9.968128000e+02	7.469469837e+03
9.952288000e+02	7.443333018e+03
9.936512000e+02	7.417392707e+03
9.920800000e+02	7.391647484e+03
9.905152000e+02	7.366095944e+03
9.889568000e+02	7.340736696e+03
9.874048000e+02	7.315568360e+03
9.858592000e+02	7.290589571e+03
9.843200000e+02	7.265798974e+03
9.827872000e+02	7.241195228e+03
9.812608000e+02	7.216777006e+03
9.797408000e+02	7.191131432e+03
9.782272000e+02	7.158875314e+03
9.767200000e+02	7.126899355e+03
9.752192000e+02	7.095201092e+03
9.737248000e+02	7.054050165e+03
9.722368000e+02	7.011658546e+03
9.707552000e+02	6.969702373e+03
9.692800000e+02	6.928176869e+03
9.678112000e+02	6.887077323e+03
9.663488000e+02	6.846399083e+03
9.648928000e+02	6.806137558e+03
9.634432000e+02	6.766288214e+03
9.620000000e+02	6.726846580e+03
9.605632000e+02	6.687808239e+03
9.591328000e+02	6.649168832e+03
9.577088000e+02	6.610924057e+03
9.562912000e+02	6.573069666e+03
9.548800000e+02	6.534509475e+03
9.534752000e+02	6.484731959e+03
9.520768000e+02	6.435557824e+03
9.506848000e+02	6.386979081e+03
9.492992000e+02	6.337964172e+03
9.479200000e+02	6.288561277e+03
9.465472000e+02	6.239770041e+03
9.451808000e+02	6.191582190e+03
9.438208000e+02	6.143989577e+03
9.424672000e+02	6.096984183e+03
9.411200000e+02	6.050558117e+03
9.397792000e+02	6.004703606e+03
9.384448000e+02	5.959413002e+03
9.371168000e+02	5.914678776e+03
9.357952000e+02	5.870493513e+03
9.344800000e+02	5.824936280e+03
9.331712000e+02	5.777063242e+03
9.318688000e+02	5.729814877e+03
9.305728000e+02	5.683182279e+03
9.292832000e+02	5.633746545e+03
9.280000000e+02	5.582296367e+03
9.267232000e+02	5.531569165e+03
9.254528000e+02	5.481553748e+03
9.241888000e+02	5.432239123e+03
9.229312000e+02	5.383614492e+03
9.216800000e+02	5.335669250e+03
9.204352000e+02	5.288392977e+03
9.191968000e+02	5.241775439e+03
9.179648000e+02	5.195806581e+03
9.167392000e+02	5.150476526e+03
9.155200000e+02	5.105775571e+03
9.143072000e+02	5.061369633e+03
9.131008000e+02	5.017340984e+03
9.119008000e+02	4.973925876e+03
9.107072000e+02	4.931114993e+03
9.095200000e+02	4.887365068e+03
9.083392000e+02	4.842008649e+03
9.071648000e+02	4.797315579e+03
9.059968000e+02	4.753275237e+03
9.048352000e+02	4.709877202e+03
9.036800000e+02	4.667111242e+03
9.025312000e+02	4.624967316e+03
9.013888000e+02	4.583435565e+03
9.002528000e+02	4.542506315e+03
8.991232000e+02	4.502170065e+03
8.980000000e+02	4.462417493e+03
8.968832000e+02	4.423239444e+03
8.957728000e+02	4.384626931e+03
8.946688000e+02	4.346571133e+03
8.935712000e+02	4.309063387e+03
8.924800000e+02	4.272095190e+03
8.913952000e+02	4.235658192e+03
8.903168000e+02	4.199744196e+03
8.892448000e+02	4.165919847e+03
8.881792000e+02	4.133218967e+03
8.871200000e+02	4.100968874e+03
8.860672000e+02	4.069163011e+03
8.850208000e+02	4.037794931e+03
8.839808000e+02	4.006979584e+03
8.829472000e+02	3.976589323e+03
8.819200000e+02	3.946615594e+03
8.808992000e+02	3.917052442e+03
8.798848000e+02	3.887894014e+03
8.788768000e+02	3.859134559e+03
8.778752000e+02	3.830768425e+03
8.768800000e+02	3.802790054e+03
8.758912000e+02	3.775193988e+03
8.749088000e+02	3.747974860e+03
8.739328000e+02	3.721127393e+03
8.729632000e+02	3.694646405e+03
8.720000000e+02	3.668526799e+03
8.710432000e+02	3.642763567e+03
8.700928000e+02	3.617351784e+03
8.691488000e+02	3.598583619e+03
8.682112000e+02	3.580718092e+03
8.672800000e+02	3.563062303e+03
8.663552000e+02	3.545614023e+03
8.654368000e+02	3.528371053e+03
8.645248000e+02	3.511764267e+03
8.636192000e+02	3.495744819e+03
8.627200000e+02	3.479910885e+03
8.618272000e+02	3.464260605e+03
8.609408000e+02	3.448792143e+03
8.600608000e+02	3.433503691e+03
8.591872000e+02	3.418393464e+03
8.583200000e+02	3.403459703e+03
8.574592000e+02	3.388700676e+03
8.566048000e+02	3.374114672e+03
8.557568000e+02	3.359700006e+03
8.549152000e+02	3.345455016e+03
8.540800000e+02	3.331378065e+03
8.532512000e+02	3.317467538e+03
8.524288000e+02	3.303721842e+03
8.516128000e+02	3.290139409e+03
8.508032000e+02	3.276718691e+03
8.500000000e+02	3.263458162e+03
8.492032000e+02	3.256747506e+03
