# Extra informations about O1S
# Productions cm_3s_1
# Altitudes km 
# Physical productions
# e + O2+ production
# N2 deactivation production
# O2+ + N (Frederick/Kopp)
# Total emission
# 5577 A
# 2972 A
# O2 quenching
# O quenching
# CO quenching
# CO2 quenching
# Ne quenching
# e- quenching
# Total quenching
5.036350490e+02	9.319833815e-03	1.296519429e-09	0.000000000e+00	0.000000000e+00	1.244570781e-02	1.174299224e-02	7.027155674e-04	5.026698330e-12	6.898280994e-10	0.000000000e+00	0.000000000e+00	1.186427570e-14	2.601010807e-05	1.247171861e-02	
5.020651447e+02	9.637405857e-03	1.464261224e-09	0.000000000e+00	0.000000000e+00	1.286979374e-02	1.214313322e-02	7.266605120e-04	5.537323769e-12	7.362505515e-10	0.000000000e+00	0.000000000e+00	1.296659133e-14	2.730606280e-05	1.289710054e-02	
5.004991987e+02	9.965469544e-03	1.653197171e-09	0.000000000e+00	0.000000000e+00	1.330789024e-02	1.255649371e-02	7.513965283e-04	6.098827770e-12	7.857202021e-10	0.000000000e+00	0.000000000e+00	1.416923589e-14	2.866454798e-05	1.333655558e-02	
4.989372012e+02	1.030436341e-02	1.865939845e-09	0.000000000e+00	0.000000000e+00	1.376044939e-02	1.298350025e-02	7.769491417e-04	6.716180086e-12	8.384319404e-10	0.000000000e+00	0.000000000e+00	1.548116166e-14	3.008848927e-05	1.379053872e-02	
4.973791422e+02	1.065444861e-02	2.105415671e-09	0.000000000e+00	0.000000000e+00	1.422795349e-02	1.342460790e-02	8.033455839e-04	7.394844466e-12	8.945947747e-10	0.000000000e+00	0.000000000e+00	1.691212072e-14	3.158098053e-05	1.425953537e-02	
4.958250118e+02	1.101606533e-02	2.376117949e-09	0.000000000e+00	0.000000000e+00	1.471085681e-02	1.388024531e-02	8.306115049e-04	8.140751258e-12	9.544256064e-10	0.000000000e+00	0.000000000e+00	1.847263308e-14	3.315223899e-05	1.474401001e-02	
4.942748000e+02	1.138958018e-02	2.681380621e-09	0.000000000e+00	0.000000000e+00	1.520964895e-02	1.435087441e-02	8.587745478e-04	8.960404134e-12	1.018156498e-09	0.000000000e+00	0.000000000e+00	2.017412565e-14	3.480230251e-05	1.524445228e-02	
4.927284970e+02	1.177542697e-02	3.024937162e-09	0.000000000e+00	0.000000000e+00	1.572490922e-02	1.483704180e-02	8.878674218e-04	9.861065302e-12	1.086044140e-09	0.000000000e+00	0.000000000e+00	2.202928125e-14	3.653205884e-05	1.576144237e-02	
4.911860928e+02	1.217397277e-02	3.411473484e-09	0.000000000e+00	0.000000000e+00	1.625712779e-02	1.533920998e-02	9.179178038e-04	1.085050538e-11	1.158346894e-09	0.000000000e+00	0.000000000e+00	2.405153981e-14	3.834514647e-05	1.629547410e-02	
4.896475778e+02	1.258565332e-02	3.846234203e-09	0.000000000e+00	0.000000000e+00	1.680688658e-02	1.585792803e-02	9.489585503e-04	1.193736414e-11	1.235349710e-09	0.000000000e+00	0.000000000e+00	2.625578010e-14	4.024554734e-05	1.684713337e-02	
4.881129421e+02	1.301086983e-02	4.335087465e-09	0.000000000e+00	0.000000000e+00	1.737472136e-02	1.639370145e-02	9.810199119e-04	1.313097415e-11	1.317345805e-09	0.000000000e+00	0.000000000e+00	2.865787087e-14	4.223727137e-05	1.741695996e-02	
4.865821758e+02	1.345009166e-02	4.884681740e-09	0.000000000e+00	0.000000000e+00	1.796125893e-02	1.694712165e-02	1.014137280e-03	1.444171219e-11	1.404657605e-09	0.000000000e+00	0.000000000e+00	3.127542807e-14	4.432499981e-05	1.800558535e-02	
4.850552693e+02	1.390375561e-02	5.505854425e-09	0.000000000e+00	0.000000000e+00	1.856708259e-02	1.751873900e-02	1.048343588e-03	1.588080627e-11	1.497618462e-09	0.000000000e+00	0.000000000e+00	3.412725145e-14	4.652500648e-05	1.861360911e-02	
4.835322128e+02	1.437234360e-02	6.204143565e-09	0.000000000e+00	0.000000000e+00	1.919283593e-02	1.810916076e-02	1.083675175e-03	1.746059754e-11	1.596586972e-09	0.000000000e+00	0.000000000e+00	3.723399189e-14	4.883104395e-05	1.924166859e-02	
4.820129965e+02	1.485633886e-02	6.988885808e-09	0.000000000e+00	0.000000000e+00	1.983916424e-02	1.871899577e-02	1.120168477e-03	1.919456977e-11	1.701941940e-09	0.000000000e+00	0.000000000e+00	4.061788500e-14	5.124808472e-05	1.989041405e-02	
4.804976109e+02	1.535625093e-02	7.870518956e-09	0.000000000e+00	0.000000000e+00	2.050674800e-02	1.934888609e-02	1.157861914e-03	2.109752401e-11	1.814087985e-09	0.000000000e+00	0.000000000e+00	4.430326553e-14	5.378136669e-05	2.056053121e-02	
4.789860463e+02	1.587260023e-02	8.860708306e-09	0.000000000e+00	0.000000000e+00	2.119628218e-02	1.999948746e-02	1.196794726e-03	2.318561031e-11	1.933453466e-09	0.000000000e+00	0.000000000e+00	4.831647319e-14	5.643634924e-05	2.125272049e-02	
